============================= test session starts ==============================
platform darwin -- Python 3.14.2, pytest-9.0.3, pluggy-1.6.0 -- /Users/wucong/EVERYDAYAIONE/.venv/bin/python
cachedir: .pytest_cache
rootdir: /Users/wucong/EVERYDAYAIONE/worktrees/tool-unification-03/backend
configfile: pytest.ini
plugins: cov-7.1.0, asyncio-1.3.0, anyio-4.13.0
backend/tests/test_tool_executor.py::TestSocialCrawler::test_successful_crawl PASSED [  4%]
backend/tests/test_tool_executor.py::TestSocialCrawler::test_max_results_capped PASSED [  5%]
backend/tests/test_tool_executor.py::TestSearchHandlers::test_erp_api_search_calls_search PASSED [  5%]
backend/tests/test_tool_executor.py::TestSearchHandlers::test_erp_api_search_empty_query PASSED [  5%]
backend/tests/test_tool_executor.py::TestSearchHandlers::test_execute_routes_to_erp_api_search PASSED [  5%]
backend/tests/test_tool_executor.py::TestWebSearchInline::test_search_returns_result PASSED [  5%]
backend/tests/test_tool_executor.py::TestWebSearchInline::test_search_empty_result PASSED [  5%]
backend/tests/test_tool_executor.py::TestWebSearchInline::test_search_empty_query PASSED [  5%]
backend/tests/test_tool_executor.py::TestWebSearchInline::test_search_missing_query PASSED [  5%]
backend/tests/test_tool_executor.py::TestWebSearchInline::test_grounding_exception_returns_none PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_success_text_only PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_success_with_file_ref PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_success_with_inline_data PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_file_ref_takes_priority_over_data PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_with_insights PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_full_result PASSED [  6%]
backend/tests/test_agent_result.py::TestToMessageContent::test_error_result PASSED [  7%]
backend/tests/test_agent_result.py::TestToMessageContent::test_timeout_result PASSED [  7%]
backend/tests/test_agent_result.py::TestToMessageContent::test_inline_data_preview_limit PASSED [  7%]
backend/tests/test_agent_result.py::TestToMessageContent::test_empty_data_no_data_block PASSED [  7%]
backend/tests/test_agent_result.py::TestToMessageContent::test_no_insights_no_insights_block PASSED [  7%]
backend/tests/test_agent_result.py::TestToText::test_text_only PASSED    [  7%]
backend/tests/test_agent_result.py::TestToText::test_with_file_ref PASSED [  7%]
backend/tests/test_agent_result.py::TestToText::test_with_insights PASSED [  8%]
backend/tests/test_agent_result.py::TestToJson::test_serializes PASSED   [  8%]
backend/tests/test_agent_result.py::TestFieldCompleteness::test_has_confidence PASSED [  8%]
backend/tests/test_agent_result.py::TestFieldCompleteness::test_has_emit_payloads PASSED [  8%]
backend/tests/test_agent_result.py::TestFieldCompleteness::test_has_metadata PASSED [  8%]
backend/tests/test_agent_result.py::TestFieldCompleteness::test_default_values PASSED [  8%]
backend/tests/test_agent_result.py::TestPostInit::test_output_status_enum_to_str PASSED [  8%]
backend/tests/test_agent_result.py::TestPostInit::test_output_status_ok_to_success PASSED [  9%]
backend/tests/test_agent_result.py::TestPostInit::test_output_status_empty PASSED [  9%]
backend/tests/test_agent_result.py::TestPostInit::test_output_status_partial PASSED [  9%]
backend/tests/test_agent_result.py::TestPostInit::test_str_ok_normalized PASSED [  9%]
backend/tests/test_agent_result.py::TestPostInit::test_str_error_unchanged PASSED [  9%]
backend/tests/test_agent_result.py::TestPostInit::test_default_status_is_success PASSED [  9%]
backend/tests/test_agent_result.py::TestToToolContent::test_text_format_returns_summary PASSED [  9%]
backend/tests/test_agent_result.py::TestToToolContent::test_table_format_has_data_ref PASSED [ 10%]
backend/tests/test_agent_result.py::TestToToolContent::test_file_ref_format_has_path PASSED [ 10%]
backend/tests/test_agent_result.py::TestToToolContent::test_metadata_included PASSED [ 10%]
backend/tests/test_agent_result.py::TestToToolContent::test_inline_data_json PASSED [ 10%]
backend/tests/test_agent_result.py::TestValidate::test_valid_text_no_issues PASSED [ 10%]
backend/tests/test_agent_result.py::TestValidate::test_empty_summary PASSED [ 10%]
backend/tests/test_agent_result.py::TestValidate::test_file_ref_missing PASSED [ 10%]
backend/tests/test_agent_result.py::TestValidate::test_table_missing_columns PASSED [ 10%]
backend/tests/test_agent_result.py::TestValidate::test_error_missing_error_message PASSED [ 11%]
backend/tests/test_agent_result.py::TestValidate::test_error_with_message_ok PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_isinstance_compatible PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_tooloutput_creates_agent_result PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_tooloutput_with_output_status PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_tooloutput_default_status PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_tooloutput_has_to_tool_content PASSED [ 11%]
backend/tests/test_agent_result.py::TestToolOutputAlias::test_tooloutput_has_to_message_content PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestMessageInjection::test_text_result_injects_list PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestMessageInjection::test_file_ref_injects_path PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestMessageInjection::test_mixed_messages_str_and_list PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_emit_payloads_to_pending PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_token_accumulation PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_timeout_is_failure PASSED [ 12%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_error_is_failure PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_success_is_not_failure PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_empty_is_not_failure PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_partial_is_not_failure PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestChatToolMixinAgentResult::test_plan_is_not_failure PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterListContent::test_text_block_preserved PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterListContent::test_file_ref_block_to_text PASSED [ 13%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterListContent::test_insights_block_to_text PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_extract_text_from_list PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_extract_text_from_str PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_extract_text_from_none PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_estimate_tokens_with_list_content PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_is_archived_with_list_content PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestContextCompressorListContent::test_build_loop_summary_with_list_content PASSED [ 14%]
backend/tests/test_agent_protocol_integration.py::TestToTextForToolContext::test_to_text_with_file_ref PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestToTextForToolContext::test_summary_is_str PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestBackwardCompatibility::test_validator_migrates_query_to_task PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_str_content_unchanged PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_list_content_converted_to_parts PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_mixed_str_and_list_messages PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_empty_list_content_fallback PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_data_text_block_converted PASSED [ 15%]
backend/tests/test_agent_protocol_integration.py::TestKieAdapterFormatMessages::test_insights_text_block_converted PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_returns_text_part_on_simple_chat PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_returns_error_text_on_exception PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_preserves_image_url_as_text PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_adapter_always_closed PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_uses_default_model_when_none PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_simple_chat_has_text_content_block PASSED [ 16%]
backend/tests/test_chat_generate_mixin.py::TestGenerateCompleteBasic::test_explicit_emit_image_is_returned_by_non_streaming_path PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestUnpackToolResult::test_agent_result PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestUnpackToolResult::test_file_read_result PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestUnpackToolResult::test_string_result PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestUnpackToolResult::test_string_not_truncated PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestUnpackToolResult::test_unknown_type_fallback PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_agent_result PASSED [ 17%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_agent_result_long_not_truncated PASSED [ 18%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_agent_result_none_summary PASSED [ 18%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_file_read_result PASSED [ 18%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_string_result PASSED [ 18%]
backend/tests/test_chat_generate_mixin.py::TestExtractDisplayText::test_unknown_type PASSED [ 18%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputBranch::test_tooloutput_message_has_timestamp PASSED [ 18%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputBranch::test_tooloutput_content_is_to_tool_content PASSED [ 18%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputBranch::test_tooloutput_text_no_data_ref PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputBranch::test_tooloutput_not_truncated PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputFileRegistration::test_file_ref_registered PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputFileRegistration::test_no_file_ref_not_registered PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestToolOutputFileRegistration::test_file_ref_source_in_key PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestStrBranch::test_str_message_has_timestamp PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestStrBranch::test_str_file_marker_extracted PASSED [ 19%]
backend/tests/test_tool_loop_tooloutput.py::TestStrBranch::test_str_long_marked_truncated PASSED [ 20%]
backend/tests/test_tool_loop_tooloutput.py::TestStrBranch::test_str_short_not_truncated PASSED [ 20%]
backend/tests/test_tool_loop_tooloutput.py::TestStrBranch::test_str_empty_not_truncated PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestFileDispatchDisabled::test_disabled_returns_error PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestFileDispatchErrors::test_permission_error_not_retryable PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestFileDispatchErrors::test_unknown_tool_error PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestSocialCrawlerDisabled::test_disabled_returns_error PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestSocialCrawlerValidation::test_empty_keywords_error PASSED [ 20%]
backend/tests/test_file_tool_mixin.py::TestSocialCrawlerExecution::test_crawl_error_returns_error PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestSocialCrawlerExecution::test_crawl_success PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestRestoreFile::test_restore_success PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestRestoreFile::test_restore_no_backup PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestRestoreFile::test_restore_no_backup_empty_staging PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestRestoreFile::test_restore_empty_filename PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestRestoreFile::test_restore_path_traversal_blocked PASSED [ 21%]
backend/tests/test_file_tool_mixin.py::TestFmtSize::test_bytes PASSED    [ 22%]
backend/tests/test_file_tool_mixin.py::TestFmtSize::test_kilobytes PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFmtSize::test_megabytes PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFmtSize::test_gigabytes PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_path_to_existing_file PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_path_to_existing_dir PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_path_not_found_returns_error PASSED [ 22%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_keyword_routes_to_search PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_no_params_lists_root PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestFileSearchRouting::test_resolve_path_exception_returns_error PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestSearchFilesPathParsing::test_search_registers_path_with_spaces PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestSearchFilesPathParsing::test_search_with_pattern_without_keyword PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestDescribeSingleFileMultimodal::test_image_returns_multimodal_result PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestDescribeSingleFileMultimodal::test_non_image_returns_agent_result PASSED [ 23%]
backend/tests/test_file_tool_mixin.py::TestDescribeSingleFileMultimodal::test_image_no_cdn_falls_back_to_text PASSED [ 24%]
backend/tests/test_file_tool_mixin.py::TestDescribeSingleFile::test_returns_workspace_path PASSED [ 24%]
backend/tests/test_file_tool_mixin.py::TestRestoreFilePreciseMatch::test_no_record_returns_empty PASSED [ 24%]
backend/tests/test_file_tool_mixin.py::TestRestoreFilePreciseMatch::test_restore_from_oss_success PASSED [ 24%]
backend/tests/test_file_tool_mixin.py::TestRestoreFilePreciseMatch::test_oss_failure_returns_error PASSED [ 24%]
backend/tests/test_file_tool_mixin.py::TestRestoreFilePreciseMatch::test_mark_restored_called_after_success PASSED [ 24%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_format PASSED [ 24%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_idempotent PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_org_isolation PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_path_difference PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_none_org PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_chinese_path PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_no_collisions_in_1k_files PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestComputeFid::test_is_valid_fid PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_xml_contains_id_tag PASSED [ 25%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_xml_contains_name_path_id_all_three PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_xml_contains_usage_rules PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_same_org_same_path_same_id_across_calls PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_org_isolation_in_xml PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_org_none_does_not_crash PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestFormatAttachmentsWithId::test_no_files_returns_empty PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestResolveFidToWorkspace::test_returns_abs_path_when_fid_matches PASSED [ 26%]
backend/tests/test_file_id_protocol.py::TestResolveFidToWorkspace::test_returns_none_for_unknown_fid PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestResolveFidToWorkspace::test_returns_none_for_wrong_org PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestResolveFidToWorkspace::test_returns_none_for_invalid_format PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestResolveFidToWorkspace::test_returns_none_for_empty_cache PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestFileIdSchemaConsistency::test_file_analyze_schema_has_file_id PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestFileIdSchemaConsistency::test_file_delete_schema_has_file_ids PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestBuildWorkspacePromptWithId::test_contains_fid_prefix PASSED [ 27%]
backend/tests/test_file_id_protocol.py::TestBuildWorkspacePromptWithId::test_no_files_returns_empty PASSED [ 28%]
backend/tests/test_file_id_protocol.py::TestBuildWorkspacePromptWithId::test_org_none_does_not_crash PASSED [ 28%]
backend/tests/test_file_id_e2e.py::TestNormalize::test_spaces PASSED     [ 28%]
backend/tests/test_file_id_e2e.py::TestNormalize::test_dashes PASSED     [ 28%]
backend/tests/test_file_id_e2e.py::TestNormalize::test_fullwidth PASSED  [ 28%]
backend/tests/test_file_id_e2e.py::TestNormalize::test_preserve_ext PASSED [ 28%]
backend/tests/test_file_id_e2e.py::TestThreeFieldRegister::test_register_workspace_only PASSED [ 28%]
backend/tests/test_file_id_e2e.py::TestThreeFieldRegister::test_register_both PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestThreeFieldRegister::test_set_parquet_after_register PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestThreeFieldRegister::test_register_no_overwrite_parquet PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_code_returns_parquet PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_analyze_returns_workspace PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_delete_returns_workspace PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_code_no_parquet_raises PASSED [ 29%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_unregistered_raises PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_parquet_expired_raises PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestGetFile::test_erp_output_both_usages PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestResolve::test_resolve_code_returns_parquet PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestResolve::test_resolve_analyze_returns_workspace PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestResolve::test_resolve_no_parquet_returns_none PASSED [ 30%]
backend/tests/test_file_id_e2e.py::TestResolve::test_fuzzy_match PASSED  [ 30%]
backend/tests/test_file_id_e2e.py::TestResolve::test_stem_match PASSED   [ 30%]
backend/tests/test_file_id_e2e.py::TestToolResolve::test_file_analyze_gets_workspace PASSED [ 31%]
backend/tests/test_file_id_e2e.py::TestToolResolve::test_file_delete_gets_workspace PASSED [ 31%]
backend/tests/test_file_id_e2e.py::TestToolResolve::test_code_execute_not_translated PASSED [ 31%]
backend/tests/test_file_id_e2e.py::TestToolResolve::test_erp_agent_not_translated PASSED [ 31%]
backend/tests/test_file_id_e2e.py::TestFullFlow::test_upload_analyze_code PASSED [ 31%]
backend/tests/test_sandbox_tool_mixin.py::TestRegisterFilesFromOutput::test_call_does_not_raise PASSED [ 31%]
backend/tests/test_sandbox_tool_mixin.py::TestRegisterFilesFromOutput::test_empty_string_does_not_raise PASSED [ 31%]
backend/tests/test_sandbox_tool_mixin.py::TestPathHelpers::test_get_workspace_dir_returns_string PASSED [ 32%]
backend/tests/test_sandbox_tool_mixin.py::TestPathHelpers::test_get_workspace_dir_exception_returns_empty PASSED [ 32%]
backend/tests/test_sandbox_tool_mixin.py::TestPathHelpers::test_get_staging_dir_returns_string PASSED [ 32%]
backend/tests/test_sandbox_tool_mixin.py::TestPathHelpers::test_get_staging_dir_exception_returns_empty PASSED [ 32%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_empty_prompt_returns_error PASSED [ 32%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_success_returns_url_and_confirms PASSED [ 32%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_success_with_workspace_path_when_persist_ok PASSED [ 32%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_success_multi_image_emits_all PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_adapter_failure_refunds_credits PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_no_urls_in_result_refunds PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateImage::test_insufficient_credits PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateVideo::test_empty_prompt_returns_error PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateVideo::test_success_returns_url PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestGenerateVideo::test_adapter_failure_refunds PASSED [ 33%]
backend/tests/test_media_tool_executor.py::TestToolExecutorInheritance::test_inherits_credit_mixin PASSED [ 34%]
backend/tests/test_media_tool_executor.py::TestToolExecutorInheritance::test_has_lock_credits_method PASSED [ 34%]
backend/tests/test_media_tool_executor.py::TestToolExecutorInheritance::test_has_media_methods PASSED [ 34%]
backend/tests/test_media_tool_executor.py::TestToolExecutorInheritance::test_has_erp_methods PASSED [ 34%]
backend/tests/test_chat_tools.py::TestSafetyLevel::test_enum_values PASSED [ 34%]
backend/tests/test_chat_tools.py::TestSafetyLevel::test_enum_is_str PASSED [ 34%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_erp_query_is_safe PASSED [ 34%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_local_query_is_safe PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_search_is_safe PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_generate_image_is_confirm PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_generate_video_is_confirm PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_erp_execute_is_dangerous PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_trigger_sync_is_dangerous PASSED [ 35%]
backend/tests/test_chat_tools.py::TestGetSafetyLevel::test_unknown_tool_defaults_safe PASSED [ 35%]
backend/tests/test_chat_tools.py::TestIsConcurrencySafe::test_query_tools_are_safe PASSED [ 35%]
backend/tests/test_chat_tools.py::TestIsConcurrencySafe::test_write_tools_are_not_safe PASSED [ 36%]
backend/tests/test_chat_tools.py::TestIsConcurrencySafe::test_generate_tools_are_not_safe PASSED [ 36%]
backend/tests/test_chat_tools.py::TestIsConcurrencySafe::test_unknown_tool_not_safe PASSED [ 36%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_returns_list PASSED [ 36%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_system_prompt_uses_structured_graphic_protocols PASSED [ 36%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_tool_format PASSED [ 36%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_no_duplicates PASSED [ 36%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_contains_key_tools PASSED [ 37%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_total_count PASSED [ 37%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_guest_no_erp_tools PASSED [ 37%]
backend/tests/test_chat_tools.py::TestGetChatTools::test_guest_tool_count PASSED [ 37%]
